अहिलेसम्मकै ठुलो लामपुच्छ्रे तारा पृथ्वीतर्फ आउँदै, के पर्ला असर ?	वासिङटन । चार अर्ब वर्ष भन्दा धेरै पुरानो एउटा लामपुच्छ्रे तारा पृथ्वीतर्फ आइरहेको छ । कम्तीमा ८० माइल चौडा अर्थात रोह्डे टापुभन्दा दोब्बर आकारको यो तारा अहिले २२ हजार माइल प्रतिघन्टाको गतिमा पृथ्व...	baahrakhari.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/347010	popular
दोस्रो विश्वयुद्धयताकै ठुलो रुसी युद्धपोत समुद्रमा डुब्यो, आफूले ध्वस्त बनाएको युक्रेनको दाबी	मस्को । विस्फोटको कारण बुधबार क्षतिग्रस्त भएको रुसको एउटा युद्धपोत समुद्रमा डुबेको रुसी रक्षा मन्त्रालयले पुष्टि गरेको छ । रुसको ब्ल्याक सीमा तैनाथ 'मोस्कभा' नामक युद्धपोत बन्दरगाहतर्फ ल्याइँदै गर्...	baahrakhari.com	१२ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/347007	popular
नागढुंगा सुरुङमार्गको निर्माण ठप्प	२ वैशाख, काठमाडौं । नागढुंगा सुरुङमार्गको निर्माण ठप्प भएको छ । चन्द्रागिरी नगरपालिका-२का स्थानीय बासिन्दाले विभिन्न माग राख्दै २८ चैतमा जापानिज प्राविधिक बस्ने क्याम्प र कार्यालयमा तोडफोड गरेपछि क...	onlinekhabar.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/04/1110189	popular
अर्थमन्त्रीले संरक्षण गरेका शाहको शंकास्पद ‘कनेक्सन’	काठमाडौं, बैशाख ३। अर्थमन्त्री जनार्दन शर्माद्वारा संरक्षण गर्न खोजिएका अछामको दर्ना ८ का पृथ्वीबहादुर शाहको गैरकानुनी धन्दाको रहस्य एकपछि अर्को गर्दै खुल्दै गएको छ । नेपाल राष्ट्र बैंकका गभर्नर म...	reportersnepal.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://www.reportersnepal.com/2022/04/672160	popular
धर्मशास्त्रका कुरा : माउसुली देख्नुभयो भने यसो गर्नुस्....	घरमा माउसुली देखिनु एक सामान्य घटना हो । सामान्यरुपमा हेर्दा यो एक जीव हो तर जीव जन्तु मनुष्यको प्रकृतिको एक महत्वपूर्ण हिस्सा मान्ने हिन्दू शास्त्रमा माउसुली बारे जोडिएको गतिविधिबारे विस्तृत जानक...	lokaantar.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/92969/2022/4/15/jiban-darshan/mausuli-religion	popular
स्थानीय तह निर्वाचनः देशैभरि दुईपक्षीय प्रतिस्पधा	काठमाडौं । स्थानीय तह निर्वाचन मिति नजिकिँदै जाँदा देशैभरि दुईपक्षीय प्रतिस्पर्धा गर्नेगरी दलहरू अगाडि बढेका छन् । सत्तापक्षीय र विपक्षी दुईवटा गठबन्धनमा मुलुक निर्वाचनमा अघि बढेको छ । केही दल भने ...	rajdhanidaily.com	४ घण्टा अघि	https://l.hamropatro.com/r/https://rajdhanidaily.com/id/60231/	popular
नौ बजे नै निदाउने शहरलाई रातभर जगमगाउने बनाइदियो जसले…	काठमाडौं : रातको ८:३० बजे। टिकट काउन्टरमा देखिए मनोज श्रेष्ठ र उनकी पत्नी गीता। ३ घन्टा लामो फिल्म हेर्न उनीहरुका साथमा छोराछोरी पनि थिए। मध्यरातमा फिल्म सकिँदा सिंगो शहर नै मस्त निन्द्रामा तर उनीह...	pahilopost.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://pahilopost.com/content/20220416072127.html	popular
चीनले उसका मित्र पाकिस्तान र श्रीलङ्काको आर्थिक उद्धारमा किन चासो देखाइरहेको छैन?	चीनले पछिल्लो समय विकासोन्मुख मुलुकलाई आफूमा निर्भर बनाउने खालको ‘ऋण कूटनीति’ अङ्गीकार गरिरहेको अमेरिकाले आरोप लगाउने गरेको छ। तर आरोप विपरीत आर्थिक सङ्कटसँग जुधिरहेका दुई मित्रराष्ट्र श्रीलङ्का र ...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/232803/2022/4/16/china-hesitates-on-bailing-out-sri-lanka-	popular
अनुमतिबिना अतिरिक्त सो चलाउने फिल्म हललाई कारबाही सिफारिस	चलचित्र विकास बोर्डले अनुमतिबिना अतिरिक्त सो चलाउने तीनवटा फिल्म हललाई कारबाहीका लागि सिफारिस गरेको छ। बिनाअनुमति तोकिएको समयबाहेक अतिरिक्त सो चलाउन हल खोलेको जनाउँदै शुक्रबार बोर्डले तीन हललाई कार...	ratopati.com	४ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/232792/2022/4/16/movie-hall-	popular
को हुन् मेलिना राईले इन्गेजमेन्ट गरेका सन्जीव बराइली ?	काठमाडौं । गायिका मेलिना राईले सन्जीव बराइलीसँग इन्गेजमेन्ट गरेकी छन् । मेलिनाले इन्गेजमेन्ट गरेका सञ्जीव म्युजिक एरेन्जर हुन् । उनका एरेन्जमेन्ट गरेका थुप्रै गीत लोकप्रिय छन् । केही समय अगाडि लोकप...	baahrakhari.com	१३ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/347004	popular
