भारतमा सिमेन्ट निर्यात गर्न तयार अर्घाखाँची उद्योग, पर्खाइ कार्यविधिको	उत्पादन मितिदेखि नै निर्यातको योजना बनाएको अर्घाखाँची सिमेन्ट अहिले निर्यात कार्यविधिको पर्खाइमा छ। सरकारले आर्थिक वर्ष २०७९/८० को बजेटमा निर्यात सम्भावना भएका स्टिल, सिमेन्ट, क्लिंकर, जुत्ता/चप्प...	setopati.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://www.setopati.com/kinmel/business/276676	popular	2
श्रीलङ्का: राष्ट्रपति गोटाबय राजपक्ष सैन्य विमानमा देश छोडेर भागे	श्रीलङ्कामा चरम आर्थिक सङ्कटका कारण आक्रोशित मानिसहरूले विरोध प्रदर्शन गरिरहेका बेला श्रीलङ्काका राष्ट्रपति गोटाबय राजपक्ष देश छोडेर अन्यत्र गएका छन्। देश छोड्दा उनले सेनाको विमान प्रयोग गरेका छन्।...	bbc.com	५१ मिनेट अघि	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-62145391?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	popular	0
ओली, प्रचण्ड र माधवलाई चीनको नरम दबाव : मिल्नोस् तर हस्तक्षेप गर्दैनौं	चीनले नेपाली कांग्रेससँग ‘रणनीतिक सञ्चार’ बढाउन चाहेको छ : लिउ चिनियाँ कम्युनिस्ट पार्टीका विदेश विभाग प्रमुख लिउ जियान्चाओले नेपालका प्रमुख वामपन्थी शक्तिहरु मिलेर अघि बढेको हेर्ने चीनको चाहना रह...	nepalkhabar.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://nepalkhabar.com/politics/136882-2022-7-12-21-3-50	popular	0
श्रीलंकाको आर्थिक अवस्था कसरी यति खराब भयो ?	२९ असार, काठमाडौं । श्रीलंकाको राजधानी कोलम्बोमा रहेको आफ्नो निवासमा आक्रमण भएपछि श्रीलंकाका राष्ट्रपतिले पदबाट राजीनामा दिन तयार रहेको बताएका छन् । श्रीलंकामा मुद्रास्फीति र खाद्यान्न र तेलको अभा...	onlinekhabar.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/07/1156803	popular	0
हिमालयन र सिभिल बैंकबीच कुरा मिल्यो, बुधबार मर्जरको प्रारम्भिक सम्झौता	२८ असार, काठमाडौं । अन्ततः हिमालयन बैंक लिमिटेडमा सिभिल बैंक लिमिटेड गाभिने भएको छ । मर्जरका लागि गत शुक्रबार तय भएको प्रारम्भिक सम्झौता गर्ने कार्यक्रम भाँडिएपछि हिमालयन र सिभिल बैंक गाभिने सम्भाव...	onlinekhabar.com	१० घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/07/1156782	popular	2
बालिका बलात्कार गर्ने बालकहरुलाई १२ वर्षसम्म कैदको फैसला	नुवाकोट : बालिका बलात्कार घटनामा नुवाकोटमा अदालतले चार जना बालक दोषी रहेको फैसला गरेको छ। १३ वर्षीया बालिकालाई बलात्कार गरेको कसुरमा विदुर नगरपालिका-१० का १६ वर्षीय,  १४ वर्षीय दुई जना र सूर्यगढी ग...	annapurnapost.com	१२ घण्टा अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/208296	popular	0
चोभार बन्दरगाहबाट सुरु भयो निर्यात	काठमाडौं । सरकारले औपचारिक उद्घाटन गरेर पनि पूर्ण क्षमतामा सञ्चालनमा ल्याउन नसकेको काठमाडौं उपत्यकामा अवस्थित चोभार सुख्खा बन्दरगाहबाट पहिलोपटक सामान विदेश निर्यात गरिएको छ । चोभार सुख्खा बन्दरगाह...	rajdhanidaily.com	४ घण्टा अघि	https://l.hamropatro.com/r/https://rajdhanidaily.com/id/65945/	popular	2
राजपक्षे परिवारका १८ जना श्रीलंका सरकारमा :  देशको बर्बादीमा कति जिम्मेवार? 	कोलोम्बो- श्रीलंकाको राजनीतिमा परिवारको वर्चस्वको कहानी कुनै नयाँ कुरा होइन। तर, राजपक्षे परिवारले यसलाई नयाँ उचाइमा पुर्‍याइदिए।  कुनै समय श्रीलंकामा भण्डारानायके परिवारको पकड थियो। यो परिवारमा स...	nepallive.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://nepallive.com/story/286204	popular	0
ओइलाउँदै सहर, सम्भाव्यतामा फुल्दै गाउँघर	अचेल देशका सहरको वातावरण हेर्दा धेरै नै प्रदूषित देखिन्छ । देशको राजधानी काठमाडौं सहर विश्वका प्रदूषित सहरमध्ये चौथो नम्बरमा परिसकेको छ । घरबाट उत्पन्न फोहोरको समेत उचित तरिकाले व्यवस्थापन हुन नसक्...	rajdhanidaily.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://rajdhanidaily.com/id/65953/	popular	0
को हुन् एमालेको अर्थ तथा योजना विभाग सदस्य एम.अधिकारी ?	नेकपा एमालेको केन्द्रीय अर्थ तथा योजना विभाग सदस्यमा खोटाङ घर भएका एम. अधिकारीको नाम छ । एमालेले आइतबार जारी गरेको अन्तरपार्टी निर्देशन (अपानि ४) मा नेता घनश्याम भुसाल प्रमुख रहेको ११ सदस्यीय सो वि...	ratopati.com	१२ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/251210/2022/7/12/m-adhikari-	popular	0
